,ID,Artista_original,Artista_similar,Coincidencia
315,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Alignment,0.385042
316,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Reinier Zonneveld,0.378779
317,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Teenage Mutants,0.360246
318,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Marie Vaunt,0.354049
319,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Regal,0.341154
320,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,T78,0.330350
321,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Spektre,0.325346
322,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Sara Landry,0.317904
323,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Spartaque,0.317816
324,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Mha Iri,0.317763
325,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Trym,0.297979
326,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Indira Paganotto,0.297626
327,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Hi-Lo,0.294092
328,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,BOSTON 168,0.277247
329,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Klangkuenstler,0.273133
330,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Cosmic Boys,0.272695
331,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Bart Skils,0.272475
332,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,I Hate Models,0.271102
333,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Kobosil,0.266266
334,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Victor Ruiz,0.264185
335,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,anetha,0.263443
336,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,AKKI (DE),0.261701
337,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Alex Stein,0.260212
338,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Belocca,0.254041
339,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,999999999,0.253538
340,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Pan-Pot,0.253290
341,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Anfisa Letyago,0.252867
342,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Mark Reeve,0.251806
343,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,The Age of Love,0.251163
344,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,The Rocketman,0.250961
345,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Frankyeffe,0.239930
346,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Wehbba,0.237037
347,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Fjaak,0.229068
348,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Mark Dekoda,0.222610
349,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,ROBPM,0.222407
350,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Maddix,0.220138
351,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Keith Carnal,0.211820
352,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Mathame,0.209042
353,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Alan Fitzpatrick,0.208784
354,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Nico Moreno,0.206960
355,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Krl Mx,0.203618
356,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Dax J,0.201370
357,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Monika Kruse,0.201259
358,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Kölsch,0.188969
359,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Basswell,0.188216
360,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Stan Christ,0.186615
361,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Deniz Bul,0.184885
362,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Dusty Kid,0.181980
363,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,FOVOS,0.179958
364,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Boris Brejcha,0.177857
365,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Metodi Hristov,0.173437
366,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Charlie Sparks (UK),0.171419
367,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Len Faki,0.165828
368,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Nina Kraviz,0.165556
369,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Rebūke,0.165049
370,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Rikhter,0.161144
371,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,ARTBAT,0.158290
372,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Agents Of Time,0.157479
373,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Mossano,0.157383
374,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Kevin De Vries,0.154146
375,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Karashnikov,0.152116
376,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Ben Klock,0.150713
377,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Julian Jeweil,0.147578
378,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,In Verruf,0.146132
379,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Rebekah,0.144408
380,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Oliver Huntemann,0.141030
381,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Nur Jaber,0.139280
382,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Oxia,0.137640
383,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Shlømo,0.136352
384,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Ann Clue,0.135255
385,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Hozho,0.134320
386,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,DJ Gigola,0.133038
387,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Recondite,0.130549
388,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Mind Against,0.130306
389,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Carl Cox,0.127756
390,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,MOTVS,0.127264
391,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Ellen Allien,0.126908
392,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Jacidorex,0.126633
393,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Joris Voorn,0.125878
394,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Schrotthagen,0.125242
395,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Stella Bossi,0.124635
396,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Klanglos,0.124169
397,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Stephan Bodzin,0.123639
398,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Anyma,0.121415
399,0lAWpj5szCSwM4rUMHYmrr,Amelie lens,Pleasurekraft,0.120459
400,0lAWpj5szCSwM4rUMHYmrr,Maneskin,The Kolors,1
401,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Peppino Gagliardi,0.853966
402,0lAWpj5szCSwM4rUMHYmrr,Maneskin,エド・シーラン,0.397966
403,0lAWpj5szCSwM4rUMHYmrr,Maneskin,ビリー・アイリッシュ,0.353359
404,0lAWpj5szCSwM4rUMHYmrr,Maneskin,オアシス,0.318125
405,0lAWpj5szCSwM4rUMHYmrr,Maneskin,ウィーザー,0.308049
406,0lAWpj5szCSwM4rUMHYmrr,Maneskin,羊文学,0.287919
407,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Thee Michelle Gun Elephant,0.271855
408,0lAWpj5szCSwM4rUMHYmrr,Maneskin,ルイス・キャパルディ,0.260915
409,0lAWpj5szCSwM4rUMHYmrr,Maneskin,ニルヴァーナ,0.237173
410,0lAWpj5szCSwM4rUMHYmrr,Maneskin,オリヴィア・ロドリゴ,0.236889
411,0lAWpj5szCSwM4rUMHYmrr,Maneskin,カネコアヤノ,0.234559
412,0lAWpj5szCSwM4rUMHYmrr,Maneskin,ずっと真夜中でいいのに。,0.195329
413,0lAWpj5szCSwM4rUMHYmrr,Maneskin,SUPER BEAVER,0.190793
414,0lAWpj5szCSwM4rUMHYmrr,Maneskin,andymori,0.189233
415,0lAWpj5szCSwM4rUMHYmrr,Maneskin,レッド・ホット・チリ・ペッパーズ,0.184450
416,0lAWpj5szCSwM4rUMHYmrr,Maneskin,マカロニえんぴつ,0.182058
417,0lAWpj5szCSwM4rUMHYmrr,Maneskin,テイラー・スウィフト,0.171505
418,0lAWpj5szCSwM4rUMHYmrr,Maneskin,リーガルリリー,0.166963
419,0lAWpj5szCSwM4rUMHYmrr,Maneskin,サカナクション,0.166525
420,0lAWpj5szCSwM4rUMHYmrr,Maneskin,あいみょん,0.165362
421,0lAWpj5szCSwM4rUMHYmrr,Maneskin,ヤングブラッド,0.164993
422,0lAWpj5szCSwM4rUMHYmrr,Maneskin,藤井 風,0.164910
423,0lAWpj5szCSwM4rUMHYmrr,Maneskin,King Gnu,0.162749
424,0lAWpj5szCSwM4rUMHYmrr,Maneskin,The Birthday,0.158952
425,0lAWpj5szCSwM4rUMHYmrr,Maneskin,ウルフルズ,0.154854
426,0lAWpj5szCSwM4rUMHYmrr,Maneskin,コールドプレイ,0.150859
427,0lAWpj5szCSwM4rUMHYmrr,Maneskin,くるり,0.150536
428,0lAWpj5szCSwM4rUMHYmrr,Maneskin,スピッツ,0.145588
429,0lAWpj5szCSwM4rUMHYmrr,Maneskin,フジファブリック,0.145190
430,0lAWpj5szCSwM4rUMHYmrr,Maneskin,リル・ヨッティー,0.139314
431,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Vaundy,0.134114
432,0lAWpj5szCSwM4rUMHYmrr,Maneskin,UNISON SQUARE GARDEN,0.130184
433,0lAWpj5szCSwM4rUMHYmrr,Maneskin,tempalay,0.125245
434,0lAWpj5szCSwM4rUMHYmrr,Maneskin,キタニタツヤ,0.122687
435,0lAWpj5szCSwM4rUMHYmrr,Maneskin,ケミカル・ブラザーズ,0.121513
436,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Awich,0.120530
437,0lAWpj5szCSwM4rUMHYmrr,Maneskin,ELLEGARDEN,0.114394
438,0lAWpj5szCSwM4rUMHYmrr,Maneskin,10-FEET,0.114229
439,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Hi-Standard,0.114177
440,0lAWpj5szCSwM4rUMHYmrr,Maneskin,ミーガン・ジー・スタリオン,0.106207
441,0lAWpj5szCSwM4rUMHYmrr,Maneskin,チュウ,0.105991
442,0lAWpj5szCSwM4rUMHYmrr,Maneskin,新しい学校のリーダーズ,0.104456
443,0lAWpj5szCSwM4rUMHYmrr,Maneskin,ケンドリック・ラマー,0.104337
444,0lAWpj5szCSwM4rUMHYmrr,Maneskin,BE:FIRST,0.103736
445,0lAWpj5szCSwM4rUMHYmrr,Maneskin,エレファントカシマシ,0.102376
446,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Måneskin,0.101333
447,0lAWpj5szCSwM4rUMHYmrr,Maneskin,ユン・ミレ & BIBI,0.100881
448,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Jo1,0.099239
449,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Official髭男dism,0.097965
450,0lAWpj5szCSwM4rUMHYmrr,Maneskin,ザ・ラスト・ディナー・パーティー,0.097646
451,0lAWpj5szCSwM4rUMHYmrr,Maneskin,マック・デマルコ,0.097460
452,0lAWpj5szCSwM4rUMHYmrr,Maneskin,WurtS,0.096924
453,0lAWpj5szCSwM4rUMHYmrr,Maneskin,ZAZEN BOYS,0.096390
454,0lAWpj5szCSwM4rUMHYmrr,Maneskin,ボン・ジョヴィ,0.092915
455,0lAWpj5szCSwM4rUMHYmrr,Maneskin,柴田聡子,0.091842
456,0lAWpj5szCSwM4rUMHYmrr,Maneskin,アリアナ・グランデ,0.090691
457,0lAWpj5szCSwM4rUMHYmrr,Maneskin,斉藤和義,0.090067
458,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Mrs. GREEN APPLE,0.089570
459,0lAWpj5szCSwM4rUMHYmrr,Maneskin,ザ・ローリング・ストーンズ,0.085372
460,0lAWpj5szCSwM4rUMHYmrr,Maneskin,ビーバドゥービー,0.085095
461,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Bianca Atzei,0.084407
462,0lAWpj5szCSwM4rUMHYmrr,Maneskin,星野源,0.084356
463,0lAWpj5szCSwM4rUMHYmrr,Maneskin,[Alexandros],0.084024
464,0lAWpj5szCSwM4rUMHYmrr,Maneskin,ちゃんみな,0.081954
465,0lAWpj5szCSwM4rUMHYmrr,Maneskin,コナン・グレイ,0.081564
466,0lAWpj5szCSwM4rUMHYmrr,Maneskin,PEOPLE 1,0.081485
467,0lAWpj5szCSwM4rUMHYmrr,Maneskin,"Metro Boomin, エイサップ・ロッキー & Roisee",0.081001
468,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Mohsen Namjoo,0.079682
469,0lAWpj5szCSwM4rUMHYmrr,Maneskin,きのこ帝国,0.077863
470,0lAWpj5szCSwM4rUMHYmrr,Maneskin,フー・ファイターズ,0.077474
471,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Chilli Beans.,0.077465
472,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Gianni Fiorellino,0.077371
473,0lAWpj5szCSwM4rUMHYmrr,Maneskin,銀杏BOYZ,0.077140
474,0lAWpj5szCSwM4rUMHYmrr,Maneskin,The Yellow Monkey,0.076208
475,0lAWpj5szCSwM4rUMHYmrr,Maneskin,七尾旅人,0.075460
476,0lAWpj5szCSwM4rUMHYmrr,Maneskin,米津玄師,0.074575
477,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Galileo Galilei,0.074229
478,0lAWpj5szCSwM4rUMHYmrr,Maneskin,ポルノグラフィティ,0.073634
479,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Maninni,0.072287
480,0lAWpj5szCSwM4rUMHYmrr,Maneskin,back number,0.071995
481,0lAWpj5szCSwM4rUMHYmrr,Maneskin,緑黄色社会,0.071720
482,0lAWpj5szCSwM4rUMHYmrr,Maneskin,マルーン5,0.071234
483,0lAWpj5szCSwM4rUMHYmrr,Maneskin,ブリーチャーズ,0.071226
484,0lAWpj5szCSwM4rUMHYmrr,Maneskin,B'z,0.071124
485,0lAWpj5szCSwM4rUMHYmrr,Maneskin,GLIM SPANKY,0.070263
486,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Allievi Caliendo Academy,0.070015
487,0lAWpj5szCSwM4rUMHYmrr,Maneskin,One Boy Band,0.070015
488,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Finimondo,0.070015
489,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Davide Trebbi,0.070015
490,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Martina Vinci,0.070015
491,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Cristallo,0.070015
492,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Titti Bianchi,0.070015
493,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Carlo Valente,0.070015
494,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Luigi Mariano,0.070015
495,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Cosimo Morleo,0.070015
496,0lAWpj5szCSwM4rUMHYmrr,Maneskin,picciotto,0.070015
497,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Gruppo Corale Della Fiap Di Cuneo,0.070015
498,0lAWpj5szCSwM4rUMHYmrr,Maneskin,Barbara Cola,0.070015
499,0lAWpj5szCSwM4rUMHYmrr,Maneskin,NITROPHOSKA,0.070015
